2014.01.21,08:30,171.87900,171.88500,171.85900,171.88200,2068
2014.01.21,08:45,171.89500,171.94600,171.89500,171.93100,2183
2014.01.21,09:00,171.89000,171.89800,171.85400,171.87200,1479
2014.01.21,09:15,171.79600,171.79600,171.76900,171.77600,1484
2014.01.21,09:30,171.88000,171.91100,171.86300,171.90100,2360
2014.01.21,09:45,171.78900,171.81300,171.76400,171.78600,1594
2014.01.21,10:00,171.87800,171.90500,171.83300,171.87400,3405
2014.01.21,10:15,172.05600,172.06900,172.04800,172.05200,1886
2014.01.21,10:30,171.99300,172.01100,171.98800,171.99000,1610
2014.01.21,10:45,172.04200,172.04200,172.01300,172.03600,2047
2014.01.21,11:00,172.15500,172.16000,171.97400,172.07000,1510
2014.01.21,11:15,172.06800,172.07200,171.90900,171.99200,1116
2014.01.21,11:30,171.99500,172.00500,171.80600,171.89500,977
2014.01.21,11:45,171.89400,171.95000,171.76400,171.78500,946
2014.01.21,12:00,171.79500,171.80700,171.61500,171.69000,1618
2014.01.21,12:15,171.68300,171.80500,171.67300,171.77800,887
2014.01.21,12:30,171.77900,171.87800,171.73100,171.85600,913
2014.01.21,12:45,171.86000,172.04100,171.85300,171.95600,1014
2014.01.21,13:00,171.95400,172.06700,171.84600,171.85700,1186
2014.01.21,13:15,171.85500,171.96600,171.82200,171.93400,1215
2014.01.21,13:30,171.93800,171.98200,171.83900,171.87700,1215
2014.01.21,13:45,171.87200,172.32500,171.85200,172.25000,2353
2014.01.21,14:00,172.25100,172.35500,172.17700,172.19200,1948
2014.01.21,14:15,172.19300,172.26900,172.08300,172.10100,1625
2014.01.21,14:30,172.09900,172.12900,171.86400,171.92300,2092
2014.01.21,14:45,171.92100,172.01700,171.85800,171.97000,1830
2014.01.21,15:00,171.97100,171.98300,171.75700,171.77800,1756
2014.01.21,15:15,171.78400,171.78400,171.52200,171.64500,2153
2014.01.21,15:30,171.64300,171.71500,171.51800,171.66500,1685
2014.01.21,15:45,171.66200,171.78100,171.60500,171.68500,1291
2014.01.21,16:00,171.68100,171.80000,171.46300,171.52900,2213
2014.01.21,16:15,171.52500,171.62000,171.46900,171.49600,2548
2014.01.21,16:30,171.49700,171.63100,171.48100,171.55400,1349
2014.01.21,16:45,171.55800,171.59700,171.28900,171.50700,1970
2014.01.21,17:00,171.51100,171.52000,171.39600,171.47100,1330
2014.01.21,17:15,171.47200,171.56000,171.47000,171.52600,1165
2014.01.21,17:30,171.53300,171.55200,171.41800,171.54300,906
2014.01.21,17:45,171.54500,171.64000,171.52800,171.62400,690
2014.01.21,18:00,171.62100,171.68500,171.57000,171.67400,709
2014.01.21,18:15,171.67200,171.71400,171.62200,171.66100,799
2014.01.21,18:30,171.65700,171.74700,171.65600,171.70700,746
2014.01.21,18:45,171.71500,171.73700,171.64900,171.69100,790
2014.01.21,19:00,171.69300,171.73200,171.67700,171.68000,547
2014.01.21,19:15,171.68400,171.69600,171.60100,171.64100,534
2014.01.21,19:30,171.64300,171.83500,171.62800,171.82200,1112
2014.01.21,19:45,171.82800,171.83500,171.73500,171.78300,1201
2014.01.21,20:00,171.78500,171.90300,171.76000,171.84700,1085
2014.01.21,20:15,171.84200,171.87400,171.78500,171.80900,780
2014.01.21,20:30,171.80500,171.85900,171.78600,171.85200,384
2014.01.21,20:45,171.85400,171.92900,171.83900,171.90500,682
2014.01.21,21:00,171.90600,171.90900,171.78600,171.87100,447
2014.01.21,21:15,171.87200,171.89500,171.85300,171.88800,308
2014.01.21,21:30,171.88700,171.90800,171.83100,171.83300,212
2014.01.21,21:45,171.83400,171.87100,171.78900,171.83200,589
2014.01.21,22:00,171.83200,171.83200,171.78100,171.80000,69
2014.01.21,22:15,171.80400,171.82400,171.76600,171.81600,166
2014.01.21,22:30,171.81700,171.86500,171.80200,171.82800,258
2014.01.21,22:45,171.82400,171.83200,171.78800,171.81500,250
2014.01.21,23:00,171.81400,171.84800,171.77100,171.82600,398
2014.01.21,23:15,171.82700,171.82700,171.77100,171.79300,147
2014.01.21,23:30,171.79700,171.79700,171.63800,171.67200,599
2014.01.21,23:45,171.67000,171.72900,171.64600,171.69200,513
2014.01.22,00:00,171.68700,171.87700,171.65900,171.85500,1111
2014.01.22,00:15,171.85400,171.89500,171.79800,171.86100,917
2014.01.22,00:30,171.90100,171.92700,171.73500,171.80100,1838
2014.01.22,00:45,171.80500,171.86700,171.72300,171.78300,1858
2014.01.22,01:00,171.78400,171.98500,171.67100,171.98400,1697
2014.01.22,01:15,171.98600,172.00800,171.87400,171.96400,1270
2014.01.22,01:30,171.96600,172.04000,171.88300,172.00900,1463
2014.01.22,01:45,172.01000,172.02400,171.93200,171.98900,716
2014.01.22,02:00,171.98600,172.02700,171.82700,171.84200,651
2014.01.22,02:15,171.84500,171.91200,171.84300,171.90000,526
2014.01.22,02:30,171.89800,171.92000,171.85600,171.90400,460
2014.01.22,02:45,171.90600,172.04400,171.90600,172.01500,593
2014.01.22,03:00,172.01600,172.01800,171.92700,171.94200,363
2014.01.22,03:15,171.94400,172.01400,171.74300,171.80100,1615
2014.01.22,03:30,171.79800,171.82500,171.69200,171.73800,1332
2014.01.22,03:45,171.73700,171.74500,171.30800,171.46200,2762
2014.01.22,04:00,171.46600,171.53600,171.38700,171.49400,1622
2014.01.22,04:15,171.50100,171.63100,171.45500,171.59700,1110
2014.01.22,04:30,171.59900,171.71200,171.59200,171.70600,1346
2014.01.22,04:45,171.70100,171.75100,171.66200,171.72200,1265
2014.01.22,05:00,171.72000,171.99600,171.70800,171.99600,1623
2014.01.22,05:15,171.99300,172.22100,171.98300,172.16600,1670
2014.01.22,05:30,172.18100,172.25200,172.05100,172.06200,1835
2014.01.22,05:45,172.06300,172.11500,171.98300,172.06100,1155
2014.01.22,06:00,172.06200,172.06900,171.92300,171.95900,1005
2014.01.22,06:15,171.96100,172.01000,171.92700,171.97000,750
2014.01.22,06:30,171.97100,172.10100,171.93300,172.08300,875
2014.01.22,06:45,172.08400,172.10500,172.03000,172.03300,742
2014.01.22,07:00,172.03400,172.12400,172.01000,172.04800,1027
2014.01.22,07:15,172.04500,172.10700,171.74200,171.76600,1488
2014.01.22,07:30,171.76300,171.92700,171.76200,171.85700,1399
2014.01.22,07:45,171.85800,171.91600,171.74700,171.83400,1301
2014.01.22,08:00,171.81400,171.96100,171.78000,171.87800,1708
2014.01.22,08:15,171.88500,171.89300,171.75500,171.81900,1296
2014.01.22,08:30,171.81700,171.82700,171.68800,171.70000,1283
2014.01.22,08:45,171.69900,171.69900,171.52200,171.65800,1687
2014.01.22,09:00,171.65900,171.69500,171.56400,171.56800,1355
2014.01.22,09:15,171.56700,171.73800,171.54800,171.70000,1749
2014.01.22,09:30,172.35400,172.54800,172.25200,172.49900,3358
2014.01.22,09:45,172.50300,172.71600,172.48700,172.69600,2133
2014.01.22,10:00,172.69500,172.72700,172.54600,172.70300,1571
2014.01.22,10:15,172.70200,172.73400,172.53400,172.53400,1479
2014.01.22,10:30,172.53600,172.56800,172.37400,172.45000,1478
